bnf_code,bnf_presentation,bnf_chemical,pct,category,avg_brand_count_per_practice,lowest_decile,quantity,price_per_dose,possible_savings,formulation_swap,num_pack_sizes,flag_imported,flag_broken_bulk,flag_non_bioequivalence,flag_special_containers
0803042S0AAABAB,Triptorelin Embon_Inj 22.5mg Vl + Dil,Triptorelin Embonate,99P,C,1.33333333333,414.0,109,414.0,0.0,,,,,,
0803043P0AAAEAE,Lanreotide_Inj 60mg/0.5ml Pfs,Lanreotide,99P,NP8,1.0,551.0,14,551.0,0.0,,3.0,,,,1.0
0406000U0AAAAAA,Prochlpzine Mesil_Oral Soln 5mg/5ml,Prochlorperazine Mesilate,99P,C,1.0,0.0334,2600,0.0334,0.0,,3.0,,,,
0406000S0AAAHAH,Ondansetron HCl_Suppos 16mg,Ondansetron Hydrochloride,99P,NP8,1.0,14.39,27,14.39,0.0,,3.0,,,,1.0
0406000P0AAAFAF,Metoclopramide HCl_Inj 5mg/ml 20ml Amp,Metoclopramide Hydrochloride,99P,NP8,1.0,2.668,10,2.668,0.0,,3.0,,,,
0803043N0AAAGAG,Octreotide Acet_Inj 20mg Vl + Dil,Octreotide Acetate,99P,NP8,1.0,799.33,10,799.33,0.0,,3.0,,,,1.0
0901011P0AACJCJ,Ferr Sulf_Oral Dps 125mg/ml S/F,Ferrous Sulfate,99P,NP8,1.0,2.0,210,2.0,0.0,,3.0,,,,1.0
0406000L0AABNBN,Hyoscine Hydrob_Oral Susp 300mcg/5ml,Hyoscine Hydrobromide,99P,NP8,1.0,0.150732142857,560,0.150732142857,0.0,Oral Susp  / Liq Spec ,3.0,,,,
0406000F0AABEBE,Cyclizine HCl_Oral Susp 50mg/5ml,Cyclizine Hydrochloride,99P,NP8,1.0,0.895,200,0.895,0.0,Oral Susp  / Liq Spec ,3.0,,,,
0803043P0AAAFAF,Lanreotide_Inj 90mg/0.5ml Pfs,Lanreotide,99P,NP8,1.0,736.0,3,736.0,0.0,,3.0,,,,1.0
0803020L0AAAAAA,Megestrol Acet_Tab 40mg,Megestrol Acetate,99P,NP8,1.0,2.14107142857,28,2.14107142857,0.0,,3.0,,,,
0803042R0AAAAAA,Degarelix_Inj 80mg Vl + Dil,Degarelix,99P,NP8,1.0,129.37,13,129.37,0.0,,3.0,,,,1.0
0803043P0AAAAAA,Lanreotide_Inj 30mg Vl + Dil,Lanreotide,99P,NP8,1.0,323.0,2,323.0,0.0,,3.0,,,,1.0
0803043N0AAAFAF,Octreotide Acet_Inj 30mg Vl + Dil,Octreotide Acetate,99P,NP8,1.0,998.41,25,998.41,0.0,,3.0,,,,1.0
0704050R0AAACAC,Tadalafil_Tab 2.5mg,Tadalafil,99P,C,1.0,1.96392857143,224,1.96392857143,0.0,,3.0,,,,
0801000T0AAACAC,Mesna_Tab 400mg,Mesna,99P,NP8,1.0,13.43,20,13.43,0.0,,3.0,,,,
0801030P0AAFGFG,Methotrexate_Inj 25mg/1ml Pfs,Methotrexate,99P,NP8,1.0,16.64,8,16.64,0.0,,3.0,,,,1.0
0407020B0AAAGAG,Buprenorphine_Patch 70mcg/hr (96hr),Buprenorphine,99P,C,1.15384615385,7.9,381,7.86201923077,0.0,,3.0,,,,
0407020AGAAABAB,Tapentadol HCl_Tab 75mg,Tapentadol Hydrochloride,99P,C,1.0,0.667142857143,1092,0.667142857143,0.0,,3.0,,,,
0407020AGAAAAAA,Tapentadol HCl_Tab 50mg,Tapentadol Hydrochloride,99P,C,1.0,0.445,11788,0.44499702381,0.0,,3.0,,,,
0704050Z0AAAMAM,Sildenafil_Tab Chble 25mg S/F,Sildenafil (Erectile Dysfunction),99P,NP8,1.0,0.2625,4,0.2625,0.0,,3.0,,,,
0704050Z0AAANAN,Sildenafil_Tab Chble 50mg S/F,Sildenafil (Erectile Dysfunction),99P,NP8,1.0,0.2575,12,0.2575,0.0,,3.0,,,,
0801010H0AAAFAF,Cyclophosphamide_Tab 50mg,Cyclophosphamide,99P,C,1.0,1.39,240,1.39,0.0,,3.0,,,,
0803043N0AAAEAE,Octreotide Acet_Inj 10mg Vl + Dil,Octreotide Acetate,99P,NP8,1.0,549.71,3,549.71,0.0,,3.0,,,,1.0
0407020AFAAACAC,Oxycodone HCl/NaloxoneHCl_Tab 5/2.5mgM/R,Oxycodone HCl/Naloxone HCl,99P,C,1.16666666667,0.755714285714,924,0.755714285714,0.0,,3.0,,,,
0407020AGAAAHAH,Tapentadol HCl_Oral Soln 20mg/ml S/F,Tapentadol Hydrochloride,99P,C,1.0,0.178,100,0.178,0.0,,3.0,,,,
0406000ACAAAAAA,Cinnarizine/Dimenhydrinate_Tab 20mg/40mg,Dimenhydrinate/Cinnarizine,99P,NP8,1.0,0.24,352,0.24,0.0,,3.0,,,,
040702040AABABA,Tramadol/Paracet_Tab Eff 37.5/325mg S/F,Tramadol Hydrochloride,99P,C,1.0,0.161333333333,60,0.161333333333,0.0,,3.0,,,,
040702040AAAJAJ,Tramadol HCl_Cap 200mg M/R,Tramadol Hydrochloride,99P,NP8,1.0,0.482166666667,120,0.482166666667,0.0,Cap  / Tab ,3.0,,,,
0803043N0AAADAD,Octreotide Acet_Inj 200mcg/ml 5ml M/D Vl,Octreotide Acetate,99P,NP8,1.0,55.73,5,55.73,0.0,,3.0,,,,1.0
0904010APAAAAAA,L/P_Cereal,Low Protein Cereals,99P,NP8,1.0,0.02128,3000,0.02128,0.0,,,,,,
0403020H0AAAAAA,Isocarboxazid_Tab 10mg,Isocarboxazid,99P,A,1.0,3.21345238095,168,3.21345238095,0.0,,3.0,,,,
0904010AHAAAAAA,G/F /W/F /L/P_Pasta,Gluten Free/Wheat Free/Low Protein Pasta,99P,NP8,1.0,0.00864,250,0.00864,0.0,,,,,,
0404000U0AAABAB,Lisdexamfetamine_Cap 30mg,Lisdexamfetamine Dimesylate,99P,C,1.14285714286,2.08,294,2.08,0.0,,3.0,,,,
0901060I0AAALAL,Filgrastim_Inj 30mega u/0.5ml Pfs,Filgrastim,99P,NP8,1.0,50.15,5,50.15,0.0,,3.0,,,1.0,1.0
0901030R0AAABAB,Hydroxycarbamide_Tab 100mg,Hydroxycarbamide,99P,C,1.0,1.66666666667,60,1.66666666667,0.0,,3.0,,,,
0901020D0AAADAD,Cyanocobalamin_Inj 1mg/ml 1ml Amp,Cyanocobalamin,99P,C,1.0,2.9,22,2.9,0.0,,3.0,,,,
0404000U0AAAFAF,Lisdexamfetamine_Cap 70mg,Lisdexamfetamine Dimesylate,99P,C,1.0,2.97,476,2.97,0.0,,3.0,,,,
0404000U0AAADAD,Lisdexamfetamine_Cap 50mg,Lisdexamfetamine Dimesylate,99P,C,1.0,2.45,504,2.45,0.0,,3.0,,,,
0404000U0AAACAC,Lisdexamfetamine_Cap 40mg,Lisdexamfetamine Dimesylate,99P,NP8,1.0,2.24357142857,28,2.24357142857,0.0,,3.0,,,,
0404000U0AAAAAA,Lisdexamfetamine_Cap 20mg,Lisdexamfetamine Dimesylate,99P,NP8,1.0,1.95071428571,28,1.95071428571,0.0,,3.0,,,,
0403040Z0AAAAAA,Agomelatine_Tab 25mg,Agomelatine,99P,C,1.0,1.07142857143,1428,1.07142857143,0.0,,3.0,,,,
0901030I0AAAAAA,Deferiprone_Tab 500mg,Deferiprone,99P,NP8,1.0,1.52380952381,42,1.52380952381,0.0,,3.0,,,,
0901040A0AAAAAA,Anagrelide HCl_Cap 500mcg,Anagrelide Hydrochloride,99P,NP8,1.0,4.0457,300,4.0457,0.0,,3.0,,,,
0901030J0AAABAB,Darbepoetin Alfa_Inj 60mcg/0.3ml Pfs,Darbepoetin Alfa,99P,NP8,1.0,88.0875,8,88.0875,0.0,,3.0,,,,
0901030J0AAAEAE,Darbepoetin Alfa_Inj 20mcg/0.5ml Pfs,Darbepoetin Alfa,99P,NP8,1.0,29.3625,4,29.3625,0.0,,3.0,,,,
0901030J0AAAJAJ,Darbepoetin Alfa_Inj 80mcg/0.4ml Pfs,Darbepoetin Alfa,99P,NP8,1.0,117.4475,4,117.4475,0.0,,3.0,,,,
0901030J0AAAKAK,Darbepoetin Alfa_Inj 300mcg/0.6ml Pfs,Darbepoetin Alfa,99P,NP8,1.0,440.43,4,440.43,0.0,,3.0,,,,1.0
0403040ABAAABAB,Vortioxetine_Tab 10mg,Vortioxetine,99P,C,1.0,0.99,28,0.99,0.0,,3.0,,,,
0403040ABAAACAC,Vortioxetine_Tab 20mg,Vortioxetine,99P,C,1.0,0.99,28,0.99,0.0,,3.0,,,,
0403010B0AAANAN,Amitriptyline HCl_Oral Soln 25mg/5ml S/F,Amitriptyline Hydrochloride,99P,A,1.0,0.12,6050,0.12,0.0,Oral Soln  / Syr ,3.0,,,,
0404000M0AABABA,Methylphenidate HCl_Cap 60mg M/R,Methylphenidate Hydrochloride,99P,NP8,1.0,2.244,180,2.244,0.0,,3.0,,,,
0902011U0AAABAB,Pot Chlor_Oral Soln 375mg/5ml S/F,Potassium Chloride,99P,NP8,1.0,0.0159,4000,0.0159,0.0,,3.0,,,,
0404000S0AAAKAK,Atomoxetine HCl_Oral Soln 4mg/ml S/F,Atomoxetine Hydrochloride,99P,C,1.0,0.2833,100,0.2833,0.0,,3.0,,,,
0404000S0AAAHAH,Atomoxetine HCl_Cap 100mg,Atomoxetine Hydrochloride,99P,C,1.0,2.52821428571,112,2.52821428571,0.0,,3.0,,,,
0404000S0AAACAC,Atomoxetine HCl_Cap 18mg,Atomoxetine Hydrochloride,99P,C,1.0,1.89607142857,280,1.89607142857,0.0,,3.0,,,,
0404000S0AAAAAA,Atomoxetine HCl_Cap 10mg,Atomoxetine Hydrochloride,99P,C,1.0,1.89607142857,420,1.89607142857,0.0,,3.0,,,,
0902012L0AADCDC,Sod Chlor_Oral Soln 292.5mg/5ml S/F,Sodium Chloride,99P,C,1.0,0.302,200,0.302,0.0,,3.0,,,,
0902011L0AAAAAA,Calc Polystyr Sulfonate_Pdr,Calcium Polystyrene Sulfonate,99P,NP8,1.0,0.273866666667,600,0.273866666667,0.0,,3.0,,,,
090401000AAALAL,Carob Seed Flour_Pdr,Other Food For Special Diet Preps,99P,NP8,1.0,0.021037037037,6345,0.021037037037,0.0,,3.0,,,,1.0
0404000M0AAAHAH,Methylphenidate HCl_Tab 20mg M/R,Methylphenidate Hydrochloride,99P,NP8,1.0,1.0,189,1.0,0.0,Tab  / Cap ,3.0,,,,
0403040X0AAAJAJ,Mirtazapine_Orodisper Tab 30mg,Mirtazapine,99P,NP8,1.0,0.502,120,0.502,0.0,Orodisper Tab  / Tab ,3.0,,,,
0902021S0AAAZAZ,Sod Chlor_I/V Inf 0.9% 1L,Sodium Chloride,99P,NP8,1.0,2.33,3,2.33,0.0,I/V Inf  / Blad Irrig ,3.0,,,,1.0
0403040S0AAAIAI,Tryptophan_Cap 500mg,Tryptophan,99P,NP8,1.0,0.357142857143,84,0.357142857143,0.0,Cap  / Tab ,,,,,
0403040S0AAABAB,Tryptophan_Tab 500mg,Tryptophan,99P,NP8,1.0,0.357142857143,168,0.357142857143,0.0,Tab  / Cap ,3.0,,,,
0902021X0AAAPAP,Water For Inj_10ml Vl,Water for Injection,99P,NP8,1.0,1.4,10,1.4,0.0,,3.0,,,,
0605010D0AAAEAE,"Chorion Gonadotroph_Inj 5,000u Amp + Dil",Chorionic Gonadotrophin,99P,NP8,1.0,3.15,32,3.15,0.0,,3.0,,,,1.0
0901030J0AAAPAP,Darbepoetin Alfa_Inj 40mcg/0.4ml Pf Pen,Darbepoetin Alfa,99P,NP8,1.0,58.72,12,58.72,0.0,,3.0,,,,1.0
0901030J0AAARAR,Darbepoetin Alfa_Inj 80mcg/0.4ml Pf Pen,Darbepoetin Alfa,99P,NP8,1.0,117.45,1,117.45,0.0,,3.0,,,,1.0
0403010L0AAABAB,Doxepin_Cap 25mg,Doxepin,99P,A,1.0,3.46428571429,2128,3.46428571429,0.0,,3.0,,,,
0905012I0AAABAB,Cinacalcet HCl_Tab 60mg,Cinacalcet Hydrochloride,99P,NP8,1.0,8.28464285714,336,8.28464285714,0.0,,3.0,,,,
0905012I0AAACAC,Cinacalcet HCl_Tab 90mg,Cinacalcet Hydrochloride,99P,NP8,1.0,12.4271428571,112,12.4271428571,0.0,,3.0,,,,
090501300AABIBI,Mag Mal_Cap 250mg,Other Magnesium Preps,99P,NP8,1.0,3.04266666667,120,3.04266666667,0.0,,3.0,,,,
0402020ADAAAAAA,Aripiprazole_Inj 400mg Vl + Dil,Aripiprazole,99P,NP8,1.0,220.41,5,220.41,0.0,,3.0,,,,1.0
0403040ABAAAAAA,Vortioxetine_Tab 5mg,Vortioxetine,99P,C,1.0,0.99,123,0.99,0.0,,3.0,,,,
0403010B0AAAFAF,Amitriptyline HCl_Oral Soln 50mg/5ml S/F,Amitriptyline Hydrochloride,99P,A,1.0,0.128,2610,0.128,0.0,Oral Soln  / Syr ,3.0,,,,
090401050AAAAAA,G/F /L/P_Egg Replacer,Gluten Free/Low Protein Cooking Aids,99P,NP8,1.0,0.0113876651982,908,0.0113876651982,0.0,,,,,,
0901030J0AAASAS,Darbepoetin Alfa_Inj 100mcg/0.5ml Pf Pen,Darbepoetin Alfa,99P,NP8,1.0,146.81,4,146.81,0.0,,3.0,,,,1.0
090401060AAACAC,G/F /L/P_Meals,Gluten Free/Low Protein Meals,99P,NP8,1.0,0.0314807692308,1040,0.0314807692308,0.0,,,,,,
0403030Q0AAAQAQ,Sertraline HCl_Oral Susp 50mg/5ml,Sertraline Hydrochloride,99P,NP8,1.0,0.355866666667,600,0.355866666667,0.0,Oral Susp  / Liq Spec ,3.0,,,,
090401090AAAAAA,Maltodextrin_Liq,Maltodextrin,99P,NP8,1.0,0.0086,1000,0.0086,0.0,,,,,,
090401090AAABAB,Maltodextrin_Pdr,Maltodextrin,99P,NP8,1.0,0.0107,800,0.0107,0.0,,,,,,
0403030E0AAAMAM,Fluoxetine HCl_ Cap 30mg,Fluoxetine Hydrochloride,99P,NP8,1.0,0.06,28,0.06,0.0,,,,,,
0403020Q0AAAAAA,Tranylcypromine Sulf_Tab 10mg,Tranylcypromine Sulfate,99P,A,1.0,8.455,628,8.455,0.0,,3.0,,,,
0402020AAAAACAC,Risperidone_Inj Pdr 37.5mg Vl + Dil,Risperidone,99P,NP8,1.0,111.32,5,111.32,0.0,,3.0,,,,1.0
0402020ABAAAAAA,Paliperidone_Inj 50mg/0.5ml Pfs,Paliperidone,99P,NP8,1.0,183.92,5,183.92,0.0,,3.0,,,,1.0
0402020ABAAABAB,Paliperidone_Inj 75mg/0.75ml Pfs,Paliperidone,99P,NP8,1.0,244.9,2,244.9,0.0,,3.0,,,,1.0
0402020ABAAACAC,Paliperidone_Inj 100mg/1ml Pfs,Paliperidone,99P,NP8,1.0,314.07,3,314.07,0.0,,3.0,,,,1.0
0905011D0AAAEAE,Calc Carb_Tab 1.25g,Calcium Carbonate,99P,NP8,1.0,0.0946428571429,112,0.0946428571429,0.0,Tab  / Cap ,3.0,,,,
0403010B0AAA6A6,Amitriptyline HCl_Liq Spec 10mg/5ml,Amitriptyline Hydrochloride,99P,NP8,1.0,0.753933333333,300,0.753933333333,0.0,Liq Spec  / Oral Soln ,3.0,,,,
0402020ADAAABAB,Aripiprazole_Inj 400mg Vl + Dil P/R,Aripiprazole,99P,NP8,1.0,220.41,1,220.41,0.0,,3.0,,,,1.0
090501100AAAYAY,Calc Glucon/Lact_Oral Soln 544/276mg/5ml,Other Calcium Supplement Preps,99P,NP8,1.0,0.0398,800,0.0398,0.0,,3.0,,,,
090501100AAADAD,CalcLactGlucon/CalcCarb_Tab 2.263g/1.75g,Other Calcium Supplement Preps,99P,C,1.04347826087,0.265,1730,0.265,0.0,,3.0,,,,
0904010Z0AAAAAA,G/F /L/P_Bisc,Gluten Free/Low Protein Biscuits,99P,NP8,1.0,0.0252,400,0.0252,0.0,,,,,,
0402030K0AAAGAG,Lithium Carb_Tab 450mg M/R,Lithium Carbonate,99P,NP8,1.0,0.0478571428571,84,0.0478571428571,0.0,,3.0,,,1.0,
0904010V0AAADAD,G/F /L/P_Grain,Gluten Free/Low Protein Grains/Flours,99P,NP8,1.0,0.01398,1000,0.01398,0.0,,,,,,
0402030R0AAABAB,Asenapine_Tab Sublingual 5mg S/F,Asenapine,99P,C,1.0,1.71,30,1.71,0.0,,3.0,,,,
090401020AAAAAA,L/P_Grain,Low Protein Grains/Flours,99P,NP8,1.0,0.01712,2500,0.01712,0.0,,,,,,
090401000AABDBD,Gppe Pdr_Wysoy,Other Food For Special Diet Preps,99P,NP8,1.0,0.011988372093,23220,0.011988372093,0.0,,,,,,
0901012K0AAAAAA,Iron Dextran_Inj 50mg/ml 2ml Amp,Iron Dextran,99P,NP8,1.0,7.97,2,7.97,0.0,,3.0,,,,
0901030J0AAACAC,Darbepoetin Alfa_Inj 40mcg/0.4ml Pfs,Darbepoetin Alfa,99P,NP8,1.0,58.725,6,58.725,0.0,,3.0,,,,
0803042P0AAABAB,Triptorelin Acet_Inj 3.75mg Pfs + Dil,Triptorelin Acetate,99P,NP8,1.0,81.69,5,81.69,0.0,,3.0,,,,1.0
040702020AAAAAA,Morph/Cyclizine_Inj 10mg/50mg 1ml Amp,Morphine Tartrate & Cyclizine Tartrate,99P,NP8,1.0,1.75,1,1.75,0.0,,3.0,,,,
0407010M0AAABAB,Co-Codaprin Disper_Tab 8mg/400mg,Co-Codaprin (Codeine Phos/Aspirin),99P,A,1.0,0.9215,100,0.9215,0.0,,3.0,,,,
0304010ABAAADAD,Desloratadine_Oral Soln 2.5mg/5ml S/F,Desloratadine,99P,C,1.0,0.0676666666667,2550,0.0676666666667,0.0,,3.0,,,,
0301040W0AAAAAA,Umeclidinium/Vilanterol_Inha 65/22mcg30D,Umeclidinium Brom/Vilanterol,99P,C,1.15789473684,32.5,58,32.5,0.0,,3.0,,,,1.0
1001010C0AAANAN,Diclofenac Sod_Cap 100mg M/R,Diclofenac Sodium,99P,NP8,1.0,0.248928571429,56,0.248928571429,0.0,Cap  / Tab ,3.0,,,,
1001010C0AAARAR,Diclofenac Sod_Cap E/C 25mg/50mg M/R,Diclofenac Sodium,99P,C,1.0,0.142857142857,1148,0.142857142857,0.0,,3.0,,,,
0301040V0AAAAAA,Aclid/Formot_PdrFor Inh 396/11.8mcg(60D),Aclidinium Brom/Formoterol,99P,C,1.07407407407,32.5,99,32.5,0.0,,3.0,,,,1.0
0302000C0AABUBU,Beclomet Diprop_Pdr For Inh 200mcg(200 D,Beclometasone Dipropionate,99P,NP8,1.0,14.93,40,14.93,0.0,,,,,,
0303030B0AAAAAA,Roflumilast_Tab 500mcg,Roflumilast,99P,C,1.0,1.257,30,1.257,0.0,,3.0,,,,
0906040G0AADUDU,"Colecal_Oral Soln 50,000u/ml 1ml Ud S/F",Colecalciferol,99P,NP8,1.0,2.08333333333,12,2.08333333333,0.0,,3.0,,,,
1001010C0AAAJAJ,Diclofenac Sod_Tab Disper 50mg S/F,Diclofenac Sodium,99P,C,1.0,0.35380952381,315,0.35380952381,0.0,,3.0,,,,
0402010AIAAABAB,Lurasidone_Tab 37mg,Lurasidone,99P,NP8,1.0,3.24,56,3.24,0.0,,3.0,,,,
0402010AEAAABAB,Paliperidone_Tab 6mg M/R,Paliperidone,99P,NP8,1.0,3.47428571429,133,3.47428571429,0.0,,3.0,,,,
0402010ABAAALAL,Quetiapine_Oral Soln 50mg/5ml,Quetiapine,99P,NP8,1.0,0.435575,400,0.435575,0.0,Oral Soln  / Oral Susp ,3.0,,,,
0906011H0AABDBD,Cod Liver Oil_Cap 1.05g,Cod Liver Oil,99P,NP8,1.0,0.233,30,0.233,0.0,,,,,,
0906022K0AAACAC,Nicotinamide_Tab 500mg,Nicotinamide,99P,NP8,1.0,2.96678571429,28,2.96678571429,0.0,Tab  / Cap ,3.0,,,,
0402010A0AAAHAH,Amisulpride_Oral Soln 100mg/ml S/F,Amisulpride,99P,A,1.0,0.599666666667,240,0.599666666667,0.0,,3.0,,,,1.0
0301040X0AAAAAA,Tiotropium/Olodaterol_Inha2.5/2.5mcg 60D,Tiotropium Brom/Olodaterol,99P,C,1.08333333333,32.5,22,32.5,0.0,,3.0,,,,1.0
0302000C0AABJBJ,Beclomet Diprop_Pdr For Inh 100mcg(200 D,Beclometasone Dipropionate,99P,NP8,1.0,5.36,2,5.36,0.0,,3.0,,,,1.0
0301011U0AAAEAE,Salmeterol_Pdr For Inh 50mcg (60 D),Salmeterol,99P,C,1.2131147541,29.26,185,29.26,0.0,,3.0,,,,1.0
0302000K0AAAWAW,Budesonide_Pdr For Inh 200mcg (100D) Ref,Budesonide,99P,NP8,1.0,9.59,1,9.59,0.0,,3.0,,,,1.0
0301011R0AACBCB,Salbutamol_Pdr For Inh 100mcg (200D)+Dev,Salbutamol,99P,NP8,1.0,4.95,1,4.95,0.0,,,,,,
0301011R0AACACA,Salbutamol_Pdr For Inh 200mcg (200 D),Salbutamol,99P,C,1.08333333333,6.63,100,6.63,0.0,,,,,,
0301011X0AAABAB,Indacaterol Mal_Pdr Inh Cap 300mcg + Dev,Indacaterol Maleate,99P,C,1.5,1.073,570,1.073,0.0,,3.0,,,,1.0
100101080AAAAAA,Aceclofenac_Tab 100mg,Aceclofenac,99P,C,1.0,0.1605,420,0.1605,0.0,,3.0,,,,
0301040R0AAABAB,Salbut/Ipratrop_NebSoln 2.5/.5mg Ud2.5ml,Salbutamol,99P,C,1.0,0.401666666667,1080,0.401666666667,0.0,,3.0,,,,
0301040U0AAABAB,Umeclidinium Brom_Inh 65mcg (30D),Umeclidinium Brom,99P,C,1.16666666667,27.5,21,27.5,0.0,,3.0,,,,1.0
1001010ADAAABAB,Ibuprofen Lysine_Tab 200mg,Ibuprofen Lysine,99P,NP8,1.0,0.08625,48,0.08625,0.0,,,,,,
1001010C0AAABAB,Diclofenac Sod_Suppos Paed 12.5mg,Diclofenac Sodium,99P,C,1.0,0.07,30,0.07,0.0,,3.0,,,,
0302000K0AAAVAV,Budesonide_Pdr For Inh 200mcg (100D)+Dev,Budesonide,99P,NP8,1.0,14.86,3,14.86,0.0,,3.0,,,,1.0
0302000K0AAALAL,Budesonide/Formoterol Inh B/A 100/6(120D,Budesonide,99P,C,1.45454545455,33.0,717,33.0,0.0,,3.0,,,,1.0
1001010AGAAAAAA,Diclofenac Pot_Tab 25mg,Diclofenac Potassium,99P,C,1.0,0.138333333333,198,0.138333333333,0.0,,3.0,,,,
0302000K0AAAHAH,Budesonide_Pdr For Inh 400mcg (50 D),Budesonide,99P,C,1.21621621622,13.86,134,13.86,0.0,,3.0,,,,1.0
0302000C0AACACA,Beclomet/Formoterol_Inh 200/6 (120D) Dry,Beclometasone Dipropionate,99P,NP8,1.05263157895,29.32,42,29.32,0.0,,3.0,,,,1.0
0301040R0AAACAC,Salbut/Ipratrop_NebSoln 2.5/.5/2.5ml Amp,Salbutamol,99P,NP8,1.0,0.29175,40,0.29175,0.0,,3.0,,,,
040201060AAAVAV,Olanzapine_Orodisper Tab 20mg S/F,Olanzapine,99P,A,1.0,0.1475,28,0.1475,0.0,,3.0,,,,
0906011H0AAABAB,Cod Liver Oil_Oil,Cod Liver Oil,99P,NP8,1.0,0.00975555555556,900,0.00975555555556,0.0,,3.0,,,,
0906024N0AAANAN,Pyridox HCl_Tab 20mg,Pyridoxine Hydrochloride,99P,NP8,1.0,2.99321428571,28,2.99321428571,0.0,Tab  / Cap ,3.0,,,,
0402010J0AAALAL,Haloperidol_Tab 10mg,Haloperidol,99P,A,1.0,0.461428571429,308,0.461428571429,0.0,,3.0,,,,
0402010D0AAA2A2,Chlorpromazine HCl_Liq Spec 100mg/5ml,Chlorpromazine Hydrochloride,99P,NP8,1.0,0.0366666666667,600,0.0366666666667,0.0,Liq Spec  / Oral Soln ,3.0,,,,
0402010S0AAADAD,Promazine HCl_Oral Soln 25mg/5ml,Promazine Hydrochloride,99P,A,1.0,0.0880666666667,1200,0.0880666666667,0.0,Oral Soln  / Liq Spec ,3.0,,,,
0402010K0AAARAR,Levomeprom Mal_Oral Susp 2.5mg/5ml,Levomepromazine Maleate,99P,NP8,1.0,0.210841666667,1200,0.210841666667,0.0,Oral Susp  / Oral Soln ,3.0,,,,
0905022T0AAADAD,Lanthanum Carb_Pdr Sach 1g,Lanthanum Carbonate,99P,C,1.0,2.15107142857,28,2.15107142857,0.0,,3.0,,,,
0905022T0AAAEAE,Lanthanum Carb_Pdr Sach 750mg,Lanthanum Carbonate,99P,C,1.0,2.02888888889,90,2.02888888889,0.0,,3.0,,,,
0402010K0AAAGAG,Levomeprom Mal_Liq Spec 5mg/5ml,Levomepromazine Maleate,99P,NP8,1.0,0.727666666667,600,0.727666666667,0.0,,3.0,,,,
0402010J0AAAGAG,Haloperidol_Oral Soln 2mg/1ml S/F,Haloperidol,99P,A,1.0,0.071,700,0.071,0.0,,3.0,,,,1.0
040201060AAAUAU,Olanzapine_Orodisper Tab 15mg S/F,Olanzapine,99P,A,1.0,0.101428571429,28,0.101428571429,0.0,,3.0,,,,
0402010J0AAA7A7,Haloperidol_Liq Spec 1mg/5ml,Haloperidol,99P,NP8,1.0,2.7512,200,2.7512,0.0,Liq Spec  / Liq ,3.0,,,,
0402010Q0AAACAC,Perphenazine_Tab 2mg,Perphenazine,99P,NP8,1.0,2.1705952381,84,2.1705952381,0.0,,3.0,,,,
0906031C0AAAHAH,Ascorbic Acid_Tab 200mg,Ascorbic Acid,99P,A,1.0,0.709285714286,84,0.709285714286,0.0,Tab  / Tab Chble ,3.0,,,,
0401030E0AAAAAA,Amobarb Sod_Cap 60mg BP,Amobarbital Sodium,99P,NP8,1.0,1.20553571429,56,1.20553571429,0.0,Cap  / Tab ,3.0,,,,
0906031C0AABABA,Ascorbic Acid_Cap 500mg M/R,Ascorbic Acid,99P,NP8,1.0,0.0378571428571,56,0.0378571428571,0.0,Cap  / Tab ,3.0,,,,
0307000Q0AAAAAA,Erdosteine_Cap 300mg,Erdosteine,99P,C,1.0,0.2125,140,0.2125,0.0,,3.0,,,,
0402010S0AAAFAF,Promazine HCl_Tab 50mg,Promazine Hydrochloride,99P,A,1.0,0.761,30,0.761,0.0,,3.0,,,,
0402010T0AAABAB,Zuclopenth HCl_Tab 10mg,Zuclopenthixol Hydrochloride,99P,C,1.20689655172,0.0806,9900,0.0806,0.0,,3.0,,,,1.0
0402010T0AAACAC,Zuclopenth HCl_Tab 25mg,Zuclopenthixol Hydrochloride,99P,C,1.0,0.1613,1000,0.1613,0.0,,3.0,,,,1.0
0402010U0AAAEAE,Sulpiride_Oral Soln 200mg/5ml S/F,Sulpiride,99P,C,1.0,0.18,750,0.18,0.0,,3.0,,,,
0905013N0AAAQAQ,Mag Sulf_Inj 50% 10ml Amp,Magnesium Sulfate,99P,NP8,1.0,1.185,20,1.185,0.0,,3.0,,,,
0905013G0AACVCV,Mag Glycerophos_Oral Soln 121.25mg/5ml,Magnesium Glycerophosphate,99P,NP8,1.0,0.48845,400,0.48845,0.0,Oral Soln  / Oral Susp ,3.0,,,,
0905013G0AABMBM,Mag Glycerophos_Cap 48.6mg,Magnesium Glycerophosphate,99P,NP8,1.0,2.94266666667,120,2.94266666667,0.0,Cap  / Tab ,3.0,,,,
0402010D0AAAVAV,Chlorpromazine HCl_Soln 25mg/5ml S/F,Chlorpromazine Hydrochloride,99P,NP8,1.0,0.0157142857143,525,0.0157142857143,0.0,,3.0,,,,
0402010C0AAABAB,Clozapine_Tab 100mg,Clozapine,99P,NP8,1.0,0.42,1,0.42,0.0,,3.0,,,,
0401030H0AAABAB,Butobarb_Tab 100mg,Butobarbital,99P,NP8,1.0,2.19642857143,112,2.19642857143,0.0,,3.0,,,,
